SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,URL,SOURCE,MLS#,LATITUDE,LONGITUDE
November-28-2017,Single Family Residential,61 Possum Rd,Weston,MA,2493,3100000,5,6.5,Weston,9055,80038,1987,93,342,,Sold,http://www.redfin.com/MA/Weston/61-Possum-Rd-02493/home/8786770,MLS PIN,72199579,42.3527029,-71.2822382
,Townhouse,45 Auburn St,Newton,MA,2465,1160000,3,3.5,,2930,12465,2011,,396,,,http://www.redfin.com/MA/Newton/45-Auburn-St-02465/home/11430213,,,42.3450857,-71.236632
April-25-2017,Single Family Residential,35 Saw Mill Pond Rd,Canton,MA,2021,1300365,4,3.5,The Preserve at Canton,4402,35007,2016,310,295,,Sold,http://www.redfin.com/MA/Canton/35-Saw-Mill-Pond-Rd-02021/home/103985133,MLS PIN,71964549,42.1602902,-71.1010949
July-14-2017,Single Family Residential,29 Canton Ave,Milton,MA,2186,1096500,4,2.5,Historic Milton Hill,3060,11166,1913,230,358,,Sold,http://www.redfin.com/MA/Milton/29-Canton-Ave-02186/home/8910643,MLS PIN,72177636,42.2684727,-71.0689126
December-18-2017,Single Family Residential,5 Hutchinson St,Milton,MA,2186,1625000,5,4.5,Milton Hill,5485,71438,1743,73,296,,Sold,http://www.redfin.com/MA/Milton/5-Hutchinson-St-02186/home/8917141,MLS PIN,72231405,42.266066,-71.0675354
July-14-2017,Single Family Residential,5 Mark Ln,Milton,MA,2186,1185000,5,4.5,Milton,5424,40002,1990,230,218,,Sold,http://www.redfin.com/MA/Milton/5-Mark-Ln-02186/home/8934076,MLS PIN,72117544,42.2325311,-71.0730601
,Single Family Residential,7 Craig Hill Ln,Milton,MA,2186,1030000,4,2.5,,3162,13686,2001,,326,,,http://www.redfin.com/MA/Milton/7-Craig-Hill-Ln-02186/home/11486012,,,42.2501969,-71.0564857
May-25-2017,Single Family Residential,27 Melville Ave,Boston,MA,2124,1050000,5,3.5,Melville Park,3512,14952,1890,280,299,,Sold,http://www.redfin.com/MA/Boston/27-Melville-Ave-02124/home/9073989,MLS PIN,72124387,42.2939629,-71.0685103
April-19-2017,Single Family Residential,85 Cadmans Neck Rd,Westport,MA,2790,1650000,4,5.5,Westport,9688,266152,1987,316,170,,Sold,http://www.redfin.com/MA/Westport/85-Cadmans-Neck-Rd-02790/home/14790355,MLS PIN,72095566,41.5664466,-71.0659149
,Single Family Residential,14 Taylor Ln,Dover,MA,2030,1525000,4,3.5,,3892,44457,2014,,392,,,http://www.redfin.com/MA/Dover/14-Taylor-Ln-02030/home/11708563,,,42.2268427,-71.2733845
May-1-2017,Single Family Residential,16 Francis St,Dover,MA,2030,1405000,5,3.5,Dover,4611,47882,1993,304,305,,Sold,http://www.redfin.com/MA/Dover/16-Francis-St-02030/home/11709121,MLS PIN,72122523,42.2172416,-71.2724332
April-25-2017,Single Family Residential,35 Knollwood Dr,Dover,MA,2030,1040000,4,2.5,Dover,3857,44009,1970,310,270,,Sold,http://www.redfin.com/MA/Dover/35-Knollwood-Dr-02030/home/11707718,MLS PIN,72047217,42.2382926,-71.2829896
,Single Family Residential,12 Haven St,Dover,MA,2030,1580000,4,5.5,,8668,40290,2014,,182,,,http://www.redfin.com/MA/Dover/12-Haven-St-02030/home/11707843,,,42.250691,-71.278426
May-24-2017,Single Family Residential,15 Balancing Rock Rd,Canton,MA,2021,1034307,4,3.5,The Preserve at Canton,3697,34710,2016,281,280,,Sold,http://www.redfin.com/MA/Canton/15-Balancing-Rock-Rd-02021/home/102152175,MLS PIN,71936971,42.1636007,-71.0986406
June-23-2017,Single Family Residential,20 Balancing Rock Rd,Canton,MA,2021,1141069,4,3.5,The Preserve at Canton,5495,42910,2016,251,208,,Sold,http://www.redfin.com/MA/Canton/20-Balancing-Rock-Rd-02021/home/107606578,MLS PIN,72026606,42.1630185,-71.0974302
April-18-2017,Single Family Residential,353 Beacon St,Boston,MA,2116,4592500,4,5,Back Bay,4833,2016,1870,317,950,,Sold,http://www.redfin.com/MA/Boston/353-Beacon-St-02116/home/9245188,MLS PIN,72091728,42.352145,-71.083665
May-1-2017,Single Family Residential,13 Wellington St,Boston,MA,2118,2665000,4,3,South End,3110,1980,1870,304,857,,Sold,http://www.redfin.com/MA/Boston/13-Wellington-St-02118/home/9283654,MLS PIN,72067892,42.341742,-71.081667
March-20-2017,Single Family Residential,214 Old Farm Rd,Milton,MA,2186,1200000,5,4.5,Indian Cliffs Estates,3354,40075,1973,346,358,,Sold,http://www.redfin.com/MA/Milton/214-Old-Farm-Rd-02186/home/8933719,MLS PIN,72112557,42.2428205,-71.0795133
October-12-2017,Single Family Residential,17 Colonial Rd,Milton,MA,2186,1950000,5,5,Indian Cliff Estates,6330,40050,2000,140,308,,Sold,http://www.redfin.com/MA/Milton/17-Colonial-Rd-02186/home/8933682,MLS PIN,72217916,42.2432305,-71.0846432
July-18-2017,Single Family Residential,50 Oak Hill Rd,Southborough,MA,1745,1030000,4,3.5,Southborough,3071,112820,1860,226,335,,Sold,http://www.redfin.com/MA/Southborough/50-Oak-Hill-Rd-01745/home/16599684,MLS PIN,72148846,42.29104,-71.500814
April-12-2017,Single Family Residential,2 Greenbough Ln,Wellesley,MA,2482,2480000,5,5,Wellesley,6175,36243,1992,323,402,,Sold,http://www.redfin.com/MA/Wellesley/2-Greenbough-Ln-02482/home/11725266,MLS PIN,72125292,42.2830445,-71.2807856
April-27-2017,Single Family Residential,22 Dover Rd,Dover,MA,2030,1325000,4,4,Dover,4370,43564,1955,308,303,,Sold,http://www.redfin.com/MA/Dover/22-Dover-Rd-02030/home/11705912,MLS PIN,72116411,42.2685993,-71.3042408
,Single Family Residential,2 Connelly Hill Rd,Hopkinton,MA,1748,1240300,4,3.5,,4115,49314,2002,,301,,,http://www.redfin.com/MA/Hopkinton/2-Connelly-Hill-Rd-01748/home/8535836,,,42.2011674,-71.4993645
,Vacant Land,81 Estabrook Rd,Concord,MA,1742,5910000,5,4,,3184,47584,1856,,1856,,,http://www.redfin.com/MA/Concord/81-Estabrook-Rd-01742/home/11588660,,,42.4730785,-71.3558788
April-19-2017,Single Family Residential,37 Grove St,Concord,MA,1742,1036000,4,2.5,Concord,3034,12545,2017,316,341,,Sold,http://www.redfin.com/MA/Concord/37-Grove-St-01742/home/11588278,MLS PIN,72117767,42.4676511,-71.3893724
May-15-2017,Single Family Residential,454 Monument St,Concord,MA,1742,1949000,4,3.5,Concord,3375,21780,1882,290,577,,Sold,http://www.redfin.com/MA/Concord/454-Monument-St-01742/home/11588773,MLS PIN,72116129,42.4731536,-71.3505901
May-22-2017,Single Family Residential,394 Monument St,Concord,MA,1742,1620000,4,4.5,Concord,4062,21780,1896,283,399,,Sold,http://www.redfin.com/MA/Concord/394-Monument-St-01742/home/11588757,MLS PIN,72121269,42.4716785,-71.349755
May-12-2017,Single Family Residential,44 Martin Rd,Concord,MA,1742,1260000,4,3.5,Lower Monument St,2761,24792,1953,293,456,,Sold,http://www.redfin.com/MA/Concord/44-Martin-Rd-01742/home/11590402,MLS PIN,72115082,42.465116,-71.3462291
June-1-2017,Single Family Residential,175 Everett St,Concord,MA,1742,1825000,3,3,Concord,2865,7030,2009,273,637,,Sold,http://www.redfin.com/MA/Concord/175-Everett-St-01742/home/11597280,MLS PIN,72124723,42.4535581,-71.3504973
June-2-2017,Single Family Residential,125 Partridge Dr,Westwood,MA,2090,1229000,4,5,Westwood,3675,40144,1988,272,334,,Sold,http://www.redfin.com/MA/Westwood/125-Partridge-Dr-02090/home/11727405,MLS PIN,72124515,42.2071951,-71.1615346
,Single Family Residential,279 Chapman St,Canton,MA,2021,1089000,6,4.5,,5054,30753,2001,,215,,,http://www.redfin.com/MA/Canton/279-Chapman-St-02021/home/11827913,,,42.1697783,-71.1510483
June-30-2017,Single Family Residential,19 Fox Meadow Dr,Westwood,MA,2090,2100000,6,6.5,Fox Meadow,6867,362269,2016,244,306,,Sold,http://www.redfin.com/MA/Westwood/19-Fox-Meadow-Dr-02090/home/17543169,MLS PIN,72064892,42.226563,-71.209816
,Single Family Residential,715 High St,Dedham,MA,2026,2700000,5,4.5,,3310,46534,1872,,816,,,http://www.redfin.com/MA/Dedham/715-High-St-02026/home/11447971,,,42.2497088,-71.1787393
August-10-2017,Single Family Residential,136 Gay St,Westwood,MA,2090,1672000,5,4,Westwood,5176,80000,1999,203,323,,Sold,http://www.redfin.com/MA/Westwood/136-Gay-St-02090/home/8966614,MLS PIN,72182083,42.2238789,-71.2157475
May-30-2017,Single Family Residential,10 Glenridge Rd,Dedham,MA,2026,2350000,7,4.5,Precinct 1,6339,172783,1905,275,371,,Sold,http://www.redfin.com/MA/Dedham/10-Glenridge-Rd-02026/home/8850639,MLS PIN,72113826,42.2529368,-71.1872287
July-31-2017,Single Family Residential,62 Old River Pl,Dedham,MA,2026,1375000,6,3.5,Upper Dedham,4210,87784,1847,213,327,,Sold,http://www.redfin.com/MA/Dedham/62-Old-River-Pl-02026/home/8854410,MLS PIN,72122042,42.2502002,-71.1746043
September-22-2017,Single Family Residential,44 Court St,Dedham,MA,2026,1065000,6,3.5,Dedham Square,4470,17693,1797,160,238,,Sold,http://www.redfin.com/MA/Dedham/44-Court-St-02026/home/8857424,MLS PIN,72167531,42.2475224,-71.1771338
May-31-2017,Single Family Residential,141 Highland St,Dedham,MA,2026,1100000,5,3.5,Upper Dedham,3608,35046,1802,274,305,,Sold,http://www.redfin.com/MA/Dedham/141-Highland-St-02026/home/8861048,MLS PIN,72119350,42.2434085,-71.1829355
September-22-2017,Single Family Residential,331 Gay St,Westwood,MA,2090,1100000,4,2.5,Westwood,2852,137064,1983,160,386,,Sold,http://www.redfin.com/MA/Westwood/331-Gay-St-02090/home/8972249,MLS PIN,72167741,42.2207139,-71.2080443
,Multi-Family (5+ Unit),906 Hyde Park Ave,Boston,MA,2136,2400000,,,,15429,6500,2007,,156,,,http://www.redfin.com/MA/Boston/906-Hyde-Park-Ave-02136/home/9123616,,,42.268809,-71.120506
June-27-2017,Single Family Residential,285 Dana Ave,Milton,MA,2186,1025000,4,3.5,Brush Hill Road - Estate Area,2818,59242,1910,247,364,,Sold,http://www.redfin.com/MA/Milton/285-Dana-Ave-02186/home/8898022,MLS PIN,71870233,42.243281,-71.1160869
August-31-2017,Single Family Residential,1661 Canton Ave,Milton,MA,2186,1300000,7,2.5,Milton,8496,66939,1850,182,153,,Sold,http://www.redfin.com/MA/Milton/1661-Canton-Ave-02186/home/11711710,MLS PIN,72153525,42.226308,-71.115321
February-9-2018,Single Family Residential,1381-1383 Brush Hill Rd,Milton,MA,2186,1675000,7,5.5,Blue Hills,6644,127195,1912,20,252,,Sold,http://www.redfin.com/MA/Milton/1383-Brush-Hill-Rd-02186/home/8896454,MLS PIN,72174544,42.2254642,-71.1228722
January-22-2018,Single Family Residential,1460 Canton Ave,Milton,MA,2186,1125000,5,2.5,Milton,2714,151589,1820,38,415,,Sold,http://www.redfin.com/MA/Milton/1460-Canton-Ave-02186/home/8934910,MLS PIN,72249782,42.230347,-71.109838
May-24-2017,Single Family Residential,5 Wyman Ln,Hopkinton,MA,1748,1173000,4,3.5,Hopkinton,6575,55000,2001,281,178,,Sold,http://www.redfin.com/MA/Hopkinton/5-Wyman-Ln-01748/home/8561267,MLS PIN,72124690,42.2257224,-71.4910171
April-13-2017,Single Family Residential,40 Miller Hill Rd,Dover,MA,2030,3000000,6,8,Dover,6850,239580,2017,322,438,,Sold,http://www.redfin.com/MA/Dover/40-Miller-Hill-Rd-02030/home/11708299,MLS PIN,72123883,42.227224,-71.305918
May-5-2017,Single Family Residential,33 Oak St,Westwood,MA,2090,1000000,4,2.5,Westwood,2700,12150,1940,300,370,,Sold,http://www.redfin.com/MA/Westwood/33-Oak-St-02090/home/8977282,MLS PIN,72133128,42.2049115,-71.2315096
June-7-2017,Single Family Residential,71 Oak St,Westwood,MA,2090,1429000,4,3.5,Westwood,4100,43000,2016,267,349,,Sold,http://www.redfin.com/MA/Westwood/71-Oak-St-02090/home/8981168,MLS PIN,72009694,42.2036244,-71.2318607
June-15-2017,Single Family Residential,106 Hartford St,Westwood,MA,2090,1100000,4,3,Westwood,3640,40020,1996,259,302,,Sold,http://www.redfin.com/MA/Westwood/106-Hartford-St-02090/home/8965916,MLS PIN,72117691,42.2217491,-71.226281
June-23-2017,Single Family Residential,94 Oak Sreet,Westwood,MA,2090,1289000,4,2.5,Westwood,3450,43049,2017,251,374,,Sold,http://www.redfin.com/MA/Westwood/94-Oak-St-02090/home/8981511,MLS PIN,72153823,42.2031165,-71.231287
June-28-2017,Single Family Residential,29 Trailside Dr,Westwood,MA,2090,1400000,5,4,Westwood,5360,40436,1989,246,261,,Sold,http://www.redfin.com/MA/Westwood/29-Trailside-Dr-02090/home/8981984,MLS PIN,72158127,42.1939114,-71.2424334
March-31-2017,Single Family Residential,5 Perry Ln,Dover,MA,2030,1070000,4,2.5,Dover,3594,47350,1989,335,298,,Sold,http://www.redfin.com/MA/Dover/5-Perry-Ln-02030/home/11708776,MLS PIN,72084669,42.2337911,-71.2724165
July-14-2017,Single Family Residential,20 School St,Medfield,MA,2052,1075000,4,4,Medfield,4776,42613,2000,230,225,,Sold,http://www.redfin.com/MA/Medfield/20-School-St-02052/home/11720551,MLS PIN,72166017,42.1996986,-71.3147297
July-14-2017,Single Family Residential,71 Cedar Ln,Westwood,MA,2090,1000000,3,3,Westwood,2808,44792,1955,230,356,,Sold,http://www.redfin.com/MA/Westwood/71-Cedar-Ln-02090/home/8964073,MLS PIN,72158689,42.2314611,-71.2337444
August-8-2017,Single Family Residential,11 Schaffner Ln,Dover,MA,2030,1435000,5,5,Dover,5859,87293,1998,205,245,,Sold,http://www.redfin.com/MA/Dover/11-Schaffner-Ln-02030/home/11709765,MLS PIN,72188066,42.206418,-71.264246
August-11-2017,Single Family Residential,155 Woodland Rd,Westwood,MA,2090,1094500,5,2.5,Westwood,3164,49583,1968,202,346,,Sold,http://www.redfin.com/MA/Westwood/155-Woodland-Rd-02090/home/8965406,MLS PIN,72167697,42.2210464,-71.2343591
August-28-2017,Single Family Residential,8 Stagecoach Ln,Dover,MA,2030,2025000,5,5,Dover,6800,50136,2017,185,298,,Sold,http://www.redfin.com/MA/Dover/8-Stagecoach-Ln-02030/home/110092393,MLS PIN,72141777,42.2107693,-71.2673169
January-17-2018,Single Family Residential,38 Storrow Cir,Westwood,MA,2090,1350000,4,3.5,High Ridge Estates,5224,65265,1989,43,258,,Sold,http://www.redfin.com/MA/Westwood/38-Storrow-Cir-02090/home/8963659,MLS PIN,72131207,42.2425568,-71.2315272
September-15-2017,Single Family Residential,5 Steeplechase Dr,Medfield,MA,2052,1150000,5,4.5,Medfield,6234,50019,1993,167,184,,Sold,http://www.redfin.com/MA/Medfield/5-Steeplechase-Dr-02052/home/11719397,MLS PIN,72161605,42.2144104,-71.2852401
July-7-2017,Single Family Residential,51 Vine Brook Rd,Medfield,MA,2052,1215000,5,4.5,Medfield,4320,59602,2001,237,281,,Sold,http://www.redfin.com/MA/Medfield/51-Vine-Brook-Rd-02052/home/11719723,MLS PIN,72138328,42.2024899,-71.2908778
January-26-2018,Single Family Residential,10 Powissett St,Dover,MA,2030,1567500,3,4,Dover,3609,361112,1989,34,434,,Sold,http://www.redfin.com/MA/Dover/10-Powisset-St-02030/home/11708733,MLS PIN,72254474,42.2232225,-71.2642895
January-24-2018,Single Family Residential,8 Stevens Cir,Westwood,MA,2090,2125000,5,6.5,Stevens Farm,8251,178521,1997,36,258,33,Sold,http://www.redfin.com/MA/Westwood/8-Stevens-Cir-02090/home/11727566,MLS PIN,72118718,42.2418423,-71.2298333
January-29-2018,Single Family Residential,8 Quail Run,Medfield,MA,2052,1150000,5,3,Overfield Estates,4027,76155,1995,31,286,,Sold,http://www.redfin.com/MA/Medfield/8-Quail-Run-02052/home/11718923,MLS PIN,72230084,42.2121566,-71.2903209
August-25-2017,Single Family Residential,9 Hamlins Xing,Dover,MA,2030,1900000,5,6.5,Snow's Hill,7800,107425,1999,188,244,,Sold,http://www.redfin.com/MA/Dover/9-Hamlins-Xing-W-02030/home/11705760,MLS PIN,72146433,42.2185965,-71.2963761
September-15-2017,Single Family Residential,29 VALLEY Rd,Dover,MA,2030,1625000,4,4.5,Dover,5380,44420,2015,167,302,,Sold,http://www.redfin.com/MA/Dover/29-Valley-Rd-02030/home/11708599,MLS PIN,72139182,42.2246316,-71.2744053
,Single Family Residential,40 Powisset St,Dover,MA,2030,2181250,5,3.5,,3939,93218,1810,,554,,,http://www.redfin.com/MA/Dover/40-Powisset-St-02030/home/11708787,,,42.226008,-71.2607164
June-26-2017,Single Family Residential,147 Pine St,Dover,MA,2030,1229000,4,3.5,Dover,4566,101059,1998,248,269,,Sold,http://www.redfin.com/MA/Dover/147-Pine-St-02030/home/11708948,MLS PIN,72134544,42.218378,-71.2857969
September-8-2017,Single Family Residential,153 Walpole St,Dover,MA,2030,1072500,4,2.5,Dover,4832,130244,1996,174,222,,Sold,http://www.redfin.com/MA/Dover/153-Walpole-St-02030/home/11709636,MLS PIN,71962008,42.2075716,-71.2614821
July-28-2017,Single Family Residential,53 Draper Rd,Dover,MA,2030,1560000,5,5.5,Dover,7656,45302,2004,216,204,,Sold,http://www.redfin.com/MA/Dover/53-Draper-Rd-02030/home/11709693,MLS PIN,72142475,42.2039825,-71.2671433
,Single Family Residential,261 Monsen Rd,Concord,MA,1742,1472900,4,4.5,,3635,37669,2016,,405,,,http://www.redfin.com/MA/Concord/261-Monsen-Rd-01742/home/76478173,,,42.4733477,-71.3258144
May-31-2017,Single Family Residential,55 Academy St,Arlington,MA,2476,1700000,5,3.5,Arlington,4087,16801,1879,274,416,,Sold,http://www.redfin.com/MA/Arlington/55-Academy-St-02476/home/8445315,MLS PIN,72141375,42.4132115,-71.159821
May-31-2017,Single Family Residential,194 Pleasant St,Arlington,MA,2476,1025000,5,1.5,Arlington,2233,10472,1919,274,459,,Sold,http://www.redfin.com/MA/Arlington/194-Pleasant-St-02476/home/8442985,MLS PIN,72141800,42.4087241,-71.1591712
April-8-2017,Single Family Residential,255 River St #255,Cambridge,MA,2139,2200000,4,2.5,Cambridgeport,2700,4000,1999,327,815,,Sold,http://www.redfin.com/MA/Cambridge/255-River-St-02139/unit-255/home/110109419,MLS PIN,72094839,42.362885,-71.1121536
June-15-2017,Single Family Residential,10 Harbor View Ln,Tisbury,MA,2568,1450000,4,3,Tisbury,2087,14810,1968,259,695,,Sold,http://www.redfin.com/MA/Tisbury/10-Harbor-View-Rd-02568/home/113626275,CCIMLS,21710738,41.468349,-70.597556
March-24-2017,Single Family Residential,24 Bayberry Ln,Tisbury,MA,2568,1095000,3,4,Tisbury,2407,43560,2000,342,455,,Sold,http://www.redfin.com/MA/Tisbury/24-Bayberry-Ln-02568/unit-24/home/108249655,CCIMLS,21605733,41.4644187,-70.6147456
,Other,107 Franklin St,Tisbury,MA,2568,1015000,,,,,19602,,,,,,http://www.redfin.com/MA/Tisbury/107-Franklin-St-02568/home/77464835,,,41.4574161,-70.6052509
,Single Family Residential,28 Church St,Tisbury,MA,2568,1225000,3,2.5,,1717,5544,1880,,713,,,http://www.redfin.com/MA/Tisbury/28-Church-St-02568/home/77483367,,,41.4554123,-70.6041355
May-30-2017,Single Family Residential,22 Kenwood St,Brookline,MA,2446,2150000,5,3.5,Coolidge Corner,2969,5201,1905,275,724,,Sold,http://www.redfin.com/MA/Brookline/22-Kenwood-St-02446/home/11450290,MLS PIN,72123926,42.3472926,-71.1298816
June-1-2017,Single Family Residential,65 Sterling St,Newton,MA,2465,3310000,6,5.5,West Newton Hill,6004,36503,1910,273,551,,Sold,http://www.redfin.com/MA/Newton/65-Sterling-St-02465/home/11427822,MLS PIN,72124756,42.3418428,-71.228882
April-27-2017,Single Family Residential,393 Fuller St,Newton,MA,2465,1975000,5,5.5,Brae Burn Country Club,5220,9910,2007,308,378,,Sold,http://www.redfin.com/MA/Auburndale/393-Fuller-St-02466/home/11428268,MLS PIN,72119023,42.3391858,-71.2358804
June-30-2017,Single Family Residential,1482 Washington St,Newton,MA,2465,1025000,4,2.5,Newton,2800,11424,1880,244,366,167,Sold,http://www.redfin.com/MA/Newton/1482-Washington-St-02465/home/11494517,MLS PIN,72117774,42.346344,-71.231979
July-17-2017,Single Family Residential,36 Sheridan Cir,Winchester,MA,1890,1375000,4,2.5,Winchester,3068,10317,2017,227,448,,Sold,http://www.redfin.com/MA/Winchester/36-Sheridan-Cir-01890/home/113610340,MLS PIN,72137541,42.4635966,-71.1475357
May-10-2017,Single Family Residential,189 Cross St,Winchester,MA,1890,1280000,4,2.5,Winchester,3000,6700,2017,295,427,,Sold,http://www.redfin.com/MA/Winchester/189-Cross-St-01890/home/11467275,MLS PIN,72110178,42.4674987,-71.1339665
June-30-2017,Single Family Residential,42 Lincoln St,Winchester,MA,1890,1100000,3,3,Winchester Highlands,2577,13500,1924,244,427,,Sold,http://www.redfin.com/MA/Winchester/42-Lincoln-St-01890/home/11441935,MLS PIN,72146300,42.4595437,-71.1266322
March-16-2017,Single Family Residential,25 Crescent St,Wellesley,MA,2482,1938000,5,5.5,Wellesley,4849,14323,2016,350,400,,Sold,http://www.redfin.com/MA/Wellesley-Hills/25-Crescent-St-02481/home/8968524,MLS PIN,72101189,42.3221549,-71.2623405
May-1-2017,Single Family Residential,35 Croton St,Wellesley,MA,2481,2075000,4,4.5,Wellesley Farms,3552,15113,2005,304,584,,Sold,http://www.redfin.com/MA/Wellesley/35-Croton-St-02481/home/11726631,MLS PIN,72123442,42.3193772,-71.2695562
,Single Family Residential,Watson Ln,Woburn,MA,1801,1015000,4,4,,3990,12550,2017,,254,,,http://www.redfin.com/MA/Woburn/Watson-Ln-01801/home/109852287,,,42.4907844,-71.1597583
,Single Family Residential,Watson Ln,Woburn,MA,1801,1100000,6,3.75,,5200,12541,2017,,212,,,http://www.redfin.com/MA/Woburn/Watson-Ln-01801/home/109852289,,,42.4907844,-71.1597583
March-2-2017,Single Family Residential,12 Evergreen Ln,Lexington,MA,2420,1250000,5,3,Lexington,3082,14000,2016,364,406,,Sold,http://www.redfin.com/MA/Lexington/12-Evergreen-Ln-02420/home/8548450,MLS PIN,72089321,42.4328409,-71.1853838
,Single Family Residential,52 Orchard St,Marblehead,MA,1945,1417500,4,3,,3028,11428,1935,,468,,,http://www.redfin.com/MA/Marblehead/52-Orchard-St-01945/home/11768748,,,42.4920031,-70.8615361
,Single Family Residential,3 Gilbert Heights Rd,Marblehead,MA,1945,1000000,4,2.5,,2526,10429,1920,,396,,,http://www.redfin.com/MA/Marblehead/3-Gilbert-Heights-Rd-01945/home/11768807,,,42.4921878,-70.8566124
